"","UID","ALUMINUM","AMMONIA_N","ANC","CALCIUM","CHLORIDE","COLOR","COND","DOC","MAGNESIUM","NITRATE_N","NITRITE_N","NTL","PH","POTASSIUM","PTL","SILICA","SODIUM","SULFATE","TURB","CHLX","CHLL","OXYGEN","TEMPERATURE","DEPTH","CONDUCTIVITY","SECCHI","AREA_HA","ELEVATION","ABUNDANCE","PERIM_KM","INDEX_LAT_DD","INDEX_LON_DD","MMI_BENT_NLA12","MMI_ZOOP_NLA6","AMITOTAL","LitCvrQc3OE","LitRipCvrQc3OE","RDis_IX","RVegQc3OE","MICX","ATRAZINE","METHYLMERCURY","TOTALHG","URBAN","LAKE_ORIGIN"
"964",8249,0,0.021,4815,185.2,11.806,32,1739,13.49,123.2,0,0,2.353,8.89,10.89,815,54.644,78.14,821.968,30.35,85.44,78.24,8.43333333333333,24.6,0.333333333333333,1737,0.325,394.9502606,479.76,26696,17.45434029,44.209224,-96.844399,2.4,26.07,0.055,1.225341609,0.605873574,0.929078014,0.411349913,4.32918,1.05,0.54,53.98,"No","NATURAL"
"965",8250,0,0.042,3956,27.2,3.226,58,372,27.07,22.34,0,0,3.55,8.56,21.3,738,1.7,14.18,1.79,9.55,57.6,4.48,0.31,13,0.375,380.75,0.5,9.503719636,913.5,5794,2.241161315,48.37846,-110.98307,40,66.62,0.875,0,0.004066877,0.478149449,0.006850832,0.06361,0,0.45,39.68,"No","MAN_MADE"
"966",8251,0.095,0.025,680.3,7.592,2.266,28,82.5,6.41,2.186,0.002,0.001,3.888,9.44,2.152,882,22.958,5.164,1.318,30.59,241.2,207.14,11.6,20.2,0.58,108,0.275,17.28230542,2519.09,6978,1.614787909,34.03146,-109.44283,37.8,69.67,0,0.363733638,0.181859058,0.807142857,0.137266957,0.06884,0,2.1,60.87,"No","MAN_MADE"
"967",8256,0.006,0.0085,2427,43.23,5.259,22,292,4.92,8.039,0,0,0.448,8.42,2.845,21,1.601,6.791,25.129,2.24,9.066666667,4.19,4.37272727272727,20.59,3.28181818181818,280.454545454545,1.45,24.24931458,241.93,2210,5.281604947,39.77597,-81.52269,41.9,60.35,0,0.876300452,1.018912869,0.13321756,1.090986389,0.06639,0,2.2,55.56,"Yes","MAN_MADE"
"968",8258,0,0.0054,922.9,11.01,0.156,10,90.4,1.84,3.375,0.002,0.001,0.116,8.32,0.899,36,14.576,1.625,1.15,0.28,1.372,1.96,6.25277777777778,8.80833333333333,19.4444444444444,87.5,7.6,130.9079857,2934,2490,6.588211364,39.98663,-107.23038,63.5,85.18,0.005,1.095760232,0.584563208,0,0.687448941,0,0,0.81,79.1,"No","MAN_MADE"
"969",8264,0.417,0.0418,3150,37.8,49.5,55,690,8.83,13,0.005,0.001,1.39,8.64,4.2,23.9,49.5,73.2,76.3,9.55,99,116,7.34,24.18,0.94,689.2,0.39,731.021414,818.28,12320,20.2000769,33.23503,-116.75212,31,41.6,0,0.137579548,0.196793558,0.255882353,0.180066303,0.12244,0,0.1,14.29,"No","MAN_MADE"
"970",8265,0.006,0.0234,1710,30.3,18.1,10,354,2.76,3.98,0.005,0,0.443,8.58,2.37,53,11.9,31.2,48.2,2.36,31,33,9.06666666666667,24.7833333333333,1.2,355.166666666667,0.43,76.83942876,846.17,1944,10.93337987,34.49802,-117.26623,9.3,49.12,0,0.53624889,0.310473228,0.910714286,0.21982598,0.05053,0,0.08,11.06,"Yes","MAN_MADE"
"971",8266,0,0.114,3942,65.23,13.381,22,1433,13.46,154.7,0.005,0,1.891,8.85,22.13,67,6.259,39.63,631.762,4.51,13.7,11.89,6.72,22.4,1.1,1403,1.2,427.2452702,530.52,1469,11.53423062,44.87419,-96.62309,44.6,26.65,0.3925,0.393426514,0.354547928,0.930555556,0.401629954,0.37286,0.06,1.1,65.07,"No","NATURAL"
"972",8275,0,0.076,1448,594.9,994.428,20,11430,23.85,768.8,0,0,3.094,8.8,141,99,1.616,1294,5997.743,7.17,13,37.3,10.59,21.89,0,1129,1,17.66222672,554.3,1032,2.250078307,45.75682,-99.64407,27.6,42.48,0.744444444,0.014813303,0.004372428,0.925,0,0.14774,0.14,2.1,41.06,"No","NATURAL"
"973",8276,0,0.07,7677,35.7,605.52,25,5200,20.95,422.2,0.013,0,2.535,8.83,102.8,39,1.353,648.6,1840.334,1.44,6.2,8.72,8.165,21.695,1,5089,2.05,47.89237558,581.29,3768,4.261951829,45.81123,-99.28139,22.8,14.77,0.4375,0.097050965,0.034170891,0.592473118,0.009306183,4.72922,0.08,0.17,43.14,"No","NATURAL"
"974",8278,0.005,0.014,5860,19.99,4.49,38,553,9.86,22.48,0,0,3.344,9.11,6.2,343,28.045,85.73,20.428,32.31,231.12,153,7.57777777777778,16.6666666666667,3.11111111111111,588,0.325,9.820179156,1128.79,18004,1.472203654,48.02636,-109.62344,19,43.63,0.12,0.295124862,0.17639262,0.921259843,0.103839686,0.26078,0,0.93,29.43,"No","MAN_MADE"
"975",8282,0.006,0.008,2503,36.84,1.835,18,252,8.27,6.638,0.002,0,0.666,8.53,3.71,28,5.095,7.888,6.778,0.95,5.136,6.67,5.15555555555556,18.0666666666667,3.02222222222222,273,2.55,1.889683719,2297.97,1563,0.554843926,40.173982,-107.703288,62.3,72.2,0.295,0.708092251,0.296636387,0.934640523,0.212131121,0.07505,0,0.33,90.69,"No","MAN_MADE"
"976",8284,0,0.036,4291,80.94,6.739,22,1742,18.83,191.7,0.002,0,1.96,8.62,21.11,72,4.791,67.56,823.745,5.1,18.69333333,18.96,5.85,23.3,0.375,1786.25,0.85,1.121517679,346.17,2468,0.448946075,45.50801,-96.51311,50.1,46.82,0.4325,0,0.000340027,0.129080119,0.00057279,0.23,0.06,0.17,55.56,"No","NATURAL"
"977",8289,0,0.058,1466,16.76,15.415,22,205,10.57,5.597,0,0,2.289,8.54,3.569,235,5.624,15.62,5.048,9.98,86.4,148.4,10.4871875,29.0025,0.3,247.5,0.51,5.282882156,282.99,3766,1.161515796,40.14322,-92.57365,53,37.55,0.9,0.80997403,1.306946721,0.814130435,1.671090738,3.14703,1.59,0.49,59.35,"Yes","MAN_MADE"
"978",8290,0.004,0.017,3478,77.3,11.989,30,668,12.98,25.74,0.002,0,2.233,8.17,9.078,392,16.84,23.8,151.786,25.09,117.6666667,71.6,5.86052631578947,23.58,1.02,35.125,0.185,6.089044728,226.99,946,1.279781056,40.23134,-92.69963,40.1,76.53,0.08125,0.23430942,0.327499822,0.344714156,0.435183252,0.07323,0,0.94,50.85,"No","NATURAL"
"979",8291,0.012,0.0073,336.8,4.216,0.361,15,36.2,0.7,0.735,0.002,0.001,0.141,7.45,0.055,34,11.35,2.135,1.272,0.38,1.429333333,1.51,8.05333333333333,14.0883333333333,2.45,35.6666666666667,3.8,3.978646868,1021.62,985,0.832146759,46.42242,-121.5965,49.9,75.22,0.54,0.257475269,0.738705449,0.317405765,0.97099423,0.07763,0,0.89,43.19,"No","NATURAL"
"980",8293,0.019,0.123,2054,26.98,9.856,28,245,8.72,9.618,0.003,0,1.524,8.24,4.965,125,4.361,7.127,8.904,16.03,12.48,128.4,6.165,25.895,0.35,242,0.425,17.88193818,168.49,4930,2.657244285,38.66202,-85.75495,46.1,29.27,0.6725,1.34415628,1.216785686,0.588709677,1.169330898,0.08964,9.7,0.81,74.68,"Yes","MAN_MADE"
"981",8295,0.008,0.012,1656,19.56,2.382,30,166.4,7.71,8.314,0,0,0.67,8.76,0.2,25,1.79,3.678,1.748,0.62,1.632,6.99,10,24.45,0.6,175.75,1.8,5.551280412,378.13,1062,1.583164128,46.64996,-94.12583,57.3,41.8,0.8375,1.005514939,0.613142235,0.800746269,0.444544036,0,0,0.55,54.95,"No","NATURAL"
"982",8297,0.099,0.0054,715.4,35.52,0.336,8,215,0.73,2.676,0.026,0.001,0.104,8.11,0.253,16,6.434,2.091,63.928,0.36,1.224,1.45,6.25,11.49,7.12,218.45,7.39,50.09886464,2959.6,9190,3.228831558,37.8247,-107.8849,46.6,70.6,0.195,0.696536235,0.553655616,0.367961165,0.547676788,0.08004,0,0.45,80,"No","MAN_MADE"
"983",8300,0.071,0.392,1191,13.63,35.093,45,296,26.38,4.764,0.005,0.001,4.65,7.96,15.48,525,9.624,31.63,19.339,83.18,148,209.6,7.33333333333333,29.0666666666667,0.166666666666667,291,0.15,6.176894879,90.15,2783,1.065764862,32.04774,-95.9997,11.4,34.13,0.025,0.058856946,0.060823362,0.621553348,0.059615169,0.15407,0,2,76.41,"No","MAN_MADE"
"984",8301,0,0.009,1995,28.8,13.918,15,416,4.27,13.22,0.002,0,0.691,8.82,8.68,47,6.641,35.84,82.456,2.55,15.76,14.8,3.7875,17.59,6.96666666666667,212,1.325,37.83887485,323.19,7570,4.793030005,41.08355,-96.35103,16.7,42.47,0.01,0.27589519,0.231597109,0.37972973,0.209429149,0.07026,0.11,0.49,18.55,"No","MAN_MADE"
"985",8302,0.007,0.04,4534,29.43,4.63,29,550,18.14,14.23,0.002,0,1.599,10.27,6.807,339,2.512,83.4,61.708,2.35,3.296,14.4,10.08,16.98,0.7,565.2,1.275,54.88407471,845.16,1513,4.23163108,48.96057,-109.75236,28.7,26.43,1.125,0.946302285,0.374599628,0.946996466,0.011218732,4.40837,0,0.63,32.97,"No","MAN_MADE"
"986",8303,0,0.0049,4610,93.05,9.005,15,1366,3.23,108.8,0.002,0,0.348,8.42,6.497,13,3.623,72.6,539.421,1.04,2.8768,2.41,3.82666666666667,18.7666666666667,6.06666666666667,1440.4,3.005,72.90324707,196.36,1962,26.77754509,40.509337,-90.156598,55.8,22.85,0.205,2.005934468,1.898521338,0.196860339,1.884291799,0.15407,0.07,0.2,27.89,"No","MAN_MADE"
"987",8307,0.003,0.124,1988,39.43,125.758,7,805,3.52,28.09,0.637,0.002,1.234,8.48,8.532,9,0.475,77.21,99.195,2,4.284,4.84,6.4,25.1777777777778,3.11111111111111,828.777777777778,1.65,18.96019997,211.85,1245,1.854492563,39.71709,-86.21139,48.9,32.02,0.46,0.712938993,0.646282686,0.825,0.621729434,0.09999,0,0.54,43.33,"Yes","MAN_MADE"
"988",8311,0,0.446,4528,145.6,16.795,25,1654,14.94,126.6,0.015,0,2.133,8.61,17.07,419,37.947,72.15,748.642,5.73,1.914,0.85,5.9,24.6,0.366666666666667,1670,0.625,285.0206203,504.37,4982,7.1416492,44.59607,-97.19885,44.8,1.7,0.27,0.807917544,0.337835656,0.917550059,0.167382044,0.59536,0.42,0.75,53.89,"No","NATURAL"
"989",8314,0.003,0.02,139.874,2.4,1,38,20.8,6.2,0.36,0.05,0,0.4,7,0.16,9,2,0.93,1,0.84,1.872,1.5,4.90285714285714,16.9857142857143,2.04285714285714,24.8571428571429,3.335,3.390103339,340.18,2043,0.903905258,45.77888,-69.12495,39.4,76.48,0.6675,0.743623548,0.854927764,0,0.884643551,0.09237,0,2.3,246.48,"No","NATURAL"
"990",8316,0.009,0.018,327,4.951,15.111,40,91.1,8.18,3.535,0.003,0,0.629,6.97,4.312,39,4.543,4.022,0.888,3.87,10.608,19.2,2.65,27.2333333333333,1,108,1.05,8.004731299,62.26,992,1.426661972,32.38133,-81.92933,64,51.03,0.63,1.038621333,0.699902767,0.87261393,0.213641341,0.0916,0,2.9,108.61,"No","MAN_MADE"
"991",8318,0.07,0.026,2039,30.1,16.518,30,263,12.05,9.869,0.004,0,1.943,8.41,8.199,147,5.243,4.531,6.951,12.01,56.1,65.47,4.98333333333333,24.5416666666667,0.833333333333333,270.333333333333,0.275,4.034012448,278.42,5040,1.072668276,38.9368,-85.19486,24.2,49.13,0,0.173775511,0.5120626,0.502229175,0.748772072,0.08888,4.58,0.32,73.96,"No","MAN_MADE"
"992",8319,0.003,0.031,1024,12.93,17.864,20,173.4,1.58,5.256,0.374,0.003,0.591,8.4,1.376,92,23.852,13.04,5.79,1.45,5.162666667,29.2,11.8,18.412,1.88,224.4,2.415,109.4043479,0,1429,10.30480401,47.03856,-122.91002,28.8,51.48,0.6625,0.973061993,0.609408411,0.77654321,0.528580618,0.08391,0,0.26,13.74,"Yes","MAN_MADE"
"993",8320,0.006,0.019,732.9,6.605,1.013,15,76,11.76,4.244,0.002,0,1.201,8.85,0.869,75,6.488,2.69,0.05,2.29,13.51111111,7.27,6.12,21.8,1.2,89,1.725,16.72327332,1997.64,989,2.795297277,35.11739,-112.01333,30.9,68.78,0.55,0.813647912,0.644830981,0.323869347,0.597720479,0.07075,0,2.2,59.63,"No","MAN_MADE"
"994",8321,0,0.019,4011,45.22,4.93,9,484,2.17,31.3,0.012,0,0.211,8.6,1.167,25,5.311,14.93,60.716,2.53,1.676,1.09,6.66,18.6722222222222,7.52777777777778,484.388888888889,1.45,151.3345341,1894.31,859,9.437130079,39.10027,-111.19296,19.1,69.17,0.06,0.730795261,1.146590648,0.85549133,1.401025862,0.09278,0,1.2,23.43,"No","MAN_MADE"
"995",8324,0,0.02,396.6,6.705,5.21,15,62.2,4.91,0.82,0.04,0,0.85,8.6,1,35,0.914,4.188,2.15,9.28,28.93,25.63,3.92666666666667,18.4666666666667,4,89.5555555555556,1.15,20.12664126,384.84,11401,1.811924217,41.69494,-75.13147,50.4,43.8,0.58,2.019485218,0.987884837,0.472727273,0.622020589,0.36,0,1.1,240.17,"No","NATURAL"
"996",8325,0.079,0.015,1401,26.57,1.843,18,246,9.66,8.261,0.002,0,1.079,9.42,1.66,114,7.243,12.99,51.456,34.47,101.3,102.67,4.65,20.2125,2.05,254.125,0.315,65.38610038,2213,3664,6.011170144,37.41743,-108.40691,29.2,63.23,0.025,0.245094064,0.548887561,0.305700326,0.633811651,0.09311,0.09,0.88,66.83,"Yes","MAN_MADE"
"997",8326,0,0.015,1793,26.17,4.65,26,264,8.55,6.756,1.5,0,2.396,8.21,14.38,697,18.353,10.58,26.398,145.57,5.48,5.15,6.1,28.02,0.75,293,0.09,38.5914698,403.72,880,4.609018572,40.16875,-96.82952,61.5,28.03,0.01,0.050908027,0.273653702,0.473417722,0.427637809,0.07323,0.63,0.34,40.73,"No","MAN_MADE"
"998",8327,0,0.011,2551,21.84,53.178,19,427,5.72,26.77,0,0,1.133,9.22,1.848,68,5.799,25.59,14.835,6.47,30.08,20.16,4.82222222222222,21.5444444444444,3.11111111111111,497.888888888889,0.875,42.64361798,229.16,3673,7.406657942,40.98843,-90.406007,48.7,37.73,0.2875,1.936370775,1.700509735,0.427117385,1.596295537,4.57725,0.44,1.1,50,"Yes","MAN_MADE"
"999",8328,0,0.026,8048,48.92,84.917,64,3830,31.4,97.32,0,0,4.175,8.87,21.11,390,0.024,774.2,1571.553,29.93,143.6,145.2,6.425,18.05,0.375,3849.5,0.24,18.71955896,810.05,16539,4.96717422,48.41148,-110.05797,22.8,18.93,0.005,0.051009236,0.019833334,0.942196532,0,0.53602,0,0.25,14.43,"No","MAN_MADE"
"1000",8329,0.018,0.0053,135.7,2.031,0.233,12,18.08,2.07,0.494,0.002,0.001,0.159,7.25,0.398,10,0.188,0.575,1.119,0.76,5.08,3.82,6.10555555555556,8.1,7.52777777777778,18.6666666666667,5.36,11.21402929,3169.23,1611,1.487152833,40.83116,-110.019,36.5,69.8,0.045,1.045892107,1.357913854,0,1.542414787,0.0826,0,0.77,183.1,"No","NATURAL"
"1001",8330,0,0.011,2593,60.39,197.833,20,1071,7.57,19.5,0.002,0,1.199,8.3,6.444,86,19.727,135.9,89.086,16.58,25.4,25.52,6.625,30.45,0.275,1084.25,0.245,37.73518046,1.82,3087,2.774000093,29.16026,-95.32353,34.9,40.27,0.2375,0.240965349,0.225191983,0.90625,0.241225934,0.09932,0.06,0.74,37.45,"Yes","MAN_MADE"
"1002",8333,0.245,0.0397,1710,21.7,55.4,15,455,4.57,11.9,0.005,0,0.319,7.38,2.79,39.7,7.75,41.7,34.4,0.87,6,4,9.01428571428571,20.8428571428571,2.9,455,2.26,14.37020861,95.36,1052,1.511747383,37.17969,-121.69118,56.8,55.52,1.005,1.091642032,0.652305558,0.755072464,0.507608068,0.65101,0,1.2,174.67,"Yes","MAN_MADE"
"1003",8334,0.003,0.012,965.8,10.88,0.137,16,93.4,1.58,4.252,0.002,0,0.265,8.78,0.549,120,19.109,1.968,0.931,0.46,2.116,1.35,9.45,13.2375,1.25625,93.875,3.05,2.544565294,3107.87,1098,0.593021391,40.143152,-107.117835,39.7,44.98,0.116666667,0.731182919,0.242273836,0.755099329,0.098305218,0,0,0.1,48.61,"No","MAN_MADE"
"1004",8341,0.003,0.012,1619,30.53,7.909,11,269,5.01,10.39,0.002,0,0.853,8.72,3.18,84,15.586,7.708,42.719,9.49,26.88,24.64,5.016,25.17,1.18,298.6,0.45,6.354854858,205.58,6644,1.456222026,39.03801,-85.68192,36.7,24.17,0.015,0.170220001,0.30125114,0.723488895,0.395979734,0.07963,0.14,0.3,83.09,"Yes","MAN_MADE"
"1005",8342,0.03,0.018,849.9,10.79,0.329,16,87.8,10.09,1.227,0.003,0,1.713,8.86,4.522,116,17.085,4.032,0.896,15.63,25.28,25.76,5.41428571428571,27.7857142857143,1.04285714285714,77.5714285714286,0.56,5.472042334,162.61,2105,1.16197028,32.05586,-96.73146,42.2,60.93,0.425,0.132887155,0.238292196,0.751858152,0.31437497,2.68535,0,1.6,51.47,"No","MAN_MADE"
"1006",8358,0.018,0.1,2860,34.6,29,40,379,9.38,12.1,0.05,0.002,2.19,7.72,5.47,142,12,18.9,10,16.2,71.1,58.5,6.2875,29.0025,0.375,2475.75,0.29,9.518964705,277.48,2242,1.575457278,36.38739,-96.82359,34.3,44.83,0,0.281107443,0.658165808,0.133333333,0.924588863,0.10827,0,1.8,26.57,"No","MAN_MADE"
"1007",8360,0.037,0.0051,126.8,1.663,0.487,15,15.95,3.05,0.448,0.003,0,0.22,7.13,0.259,19,1.403,0.628,0.79,1.63,1.850666667,1.87,2.94944444444444,7.81111111111111,7.52777777777778,3.55555555555556,2.1,39.42804792,3043.48,3463,2.721133747,40.67639,-110.9671,40.6,65.17,0,0.275860439,0.064776995,0.355882353,0,0,0,2.5,183.27,"No","MAN_MADE"
"1008",8363,0.007,0.01,199.82,3.4,1,22,27.6,4.5,0.44,0.05,0,0.3,7.4,0.43,9,1.7,0.83,1.57,0.97,2.256,2.52,9,20.75,1.66666666666667,28,3.4,162.4682572,189.82,1771,7.454977598,46.03348,-68.06039,86.1,84.55,0.19,0.598149345,0.715114439,0.272222222,0.866340603,0.09097,0,0.88,233.81,"No","NATURAL"
"1009",8385,0,0.023,6168,62.44,27.988,14,2560,6.42,52.8,0,0,0.604,8.53,9.326,65,7.716,480.8,1016.193,5.95,5.32,5.53,6.51111111111111,19.2666666666667,2.38888888888889,2208.88888888889,0.94,21.449213,619.62,1306,2.206019979,48.05463,-106.44222,27.9,53.37,0.805,2.775347727,1.498158693,0.68728223,0.705911749,0.12516,0,0.28,38.02,"No","MAN_MADE"
"1010",8390,0.009,0.015,3375,77.18,108.547,11,776,3.04,17.89,0.007,0,0.31,8.36,3.093,31,4.069,58.49,61.392,1.13,4.48,9.7,2.285,8.81214285714286,13.2678571428571,775.071428571429,4.075,266.0559395,1738.93,1126,16.67017239,40.90888,-111.59199,37.6,59.57,0,1.411853052,0.287255857,0.673417722,0.039187163,0.08599,0,0.18,44.53,"No","MAN_MADE"
"1011",8391,0,0.016,3075,53.3,0.601,8,383,5.73,16.22,0.002,0,0.444,8.19,1.953,50,18.363,3.818,49.679,0.37,1.608,1.44,4.25661538461538,12.8907692307692,5.93076923076923,439.815384615385,5.705,4.119474272,774.44,1826,0.857997931,48.95884,-118.12679,57.6,51.53,0.9425,0.357800266,1.091417776,0.192857143,1.493135949,0.08574,0.06,0.61,168.27,"No","NATURAL"
"1012",8393,0.048,0.44,3540,33.8,81.1,115,648,16.7,16.7,0.05,0,6.94,7.42,6.17,2150,16.8,63.8,27.6,48.6,191,104,2.43,25.52,0.166666666666667,650.666666666667,0.135,3.003753759,293.53,3259,0.635368412,36.39739,-97.27494,15.7,25.75,0,0.030666267,0.012652151,0.618421053,0.001227257,1.1225,0.08,0.82,26.37,"No","MAN_MADE"
"1013",8395,0.035,0.017,688.8,9.11,0.947,25,78.6,6.39,2.306,0.004,0,0.424,8.06,0.658,37,10.566,3.37,4.211,1.59,3.516,3.12,6.76,14.8,2.07142857142857,76.8428571428571,3.75,32.45693843,2622.67,3333,3.388750733,40.88891,-109.8502,33.9,61.63,0.4575,1.82352179,1.368066535,0.804776739,1.330642931,0.08056,0,0.81,76.41,"No","MAN_MADE"
"1014",8396,0,0.054,2136,26.74,0.402,22,205,9.3,9.657,0.003,0,0.941,8.14,1.159,49,16.947,1.99,0.04,0.88,2.592,4.26,7.06666666666667,21.8,0.333333333333333,199.666666666667,1.7,42.01730969,443.16,1588,2.570383915,47.24353,-95.12886,42,70.17,1.1125,1.327579198,1.002792033,0.261904762,0.894025322,0,0.05,1.2,53.37,"No","NATURAL"
"1015",8397,0,0.017,2993,29.9,8.407,22,343,12.01,24.38,0.002,0,1.401,8.68,5.553,40,4.78,3.536,22.595,5.44,18.32,17.16,4.105,19.544,3.53,432.9,1.2,45.64690885,415.35,4825,4.636495084,45.85964,-95.55282,39.6,45.67,0.1575,0.466844835,0.453544914,0.486065574,0.474735113,0.27,0.07,0.64,42.64,"Yes","NATURAL"
"1016",8398,0.005,0.0024,140,0.28,0.3,20,18,4.09,0.17,0.005,0,0.175,6.23,0.98,8.3,5.1,0.44,0.08,2.53,2,1.8,8.81333333333333,11.1333333333333,7,22.9333333333333,4.57,16.2944611,1865.21,3748,2.481676645,39.96917,-121.22253,69.8,69.62,0,1.882203625,1.845890654,0.075070822,1.915461019,0.06841,0,0.49,52.82,"No","MAN_MADE"
"1017",8403,0,0.015,932.3,17.39,2.504,32,123.3,6.99,3.947,0.002,0,0.46,7.88,0.046,22,4.318,1.463,10.101,0.76,5.344,6.4,5.33333333333333,24.1166666666667,1.58333333333333,121.833333333333,2.825,11.48072711,340.58,3207,1.302117364,41.44516,-81.17461,35.3,60.8,0.1475,0.139603617,0.405533043,0.752681388,0.484256079,0.06962,0,0.58,78.28,"Yes","MAN_MADE"
"1018",8404,0.024,0.013,254.4,3.541,5.573,85,52.4,16.8,1.259,0.004,0,0.874,7.06,2.439,23,0.236,3.911,0.488,1.04,7.536,8.56,1.9625,15.3125,2.625,76.5,1.25,10.91831676,434.27,1951,1.377208057,47.55892,-93.03271,52.4,73.87,0.422222222,0.710009339,0.709162224,0.607819905,0.752804919,0,0.11,6.8,178.57,"No","NATURAL"
"1019",8405,0.011,0.011,259.3,3.258,0.188,34,33.5,7.98,1.146,0.003,0,0.396,7.39,0.27,32,6.059,0.964,2.487,1.14,5.512,3.89,3.8375,17.35,3.5,48.375,2.1,87.6231218,587.5,1775,8.991054402,47.91496,-90.50387,67.5,71.6,0.01,1.103113581,1.08668031,0.05,1.145582096,0,0.07,4,357.47,"No","NATURAL"
"1020",8407,0,0.01,639.424,11,3.08,9,85.4,3.7,2.1,0.05,0,0.3,8.1,0.61,9,1.1,2.1,5.14,1.5,5.662857143,7.58,7.88148148148148,15.5888888888889,12.5925925925926,86.1481481481482,3.25,2677.178363,177.26,1220,53.32502067,47.19371,-68.21843,32.3,68.25,0.3075,0.316987078,0.598069936,0.711111111,0.813627596,0.13042,0,1.3,153.37,"No","NATURAL"
"1021",8408,0.003,0.015,500.4,4.97,1.855,25,67.8,6.81,3.023,0.002,0,0.529,7.18,1.493,39,3.746,3.123,4.872,5.38,16.32,17.44,3.33833333333333,23.055,1.55,124.666666666667,0.925,5.574681425,192.96,1543,1.1366989,39.08442,-86.05679,48.1,68.68,0.825,1.235447027,1.344010516,0.282381802,1.454849271,0.18655,0.11,1.1,68.35,"No","MAN_MADE"
"1022",8409,0,0.01,2435,31.98,15.793,22,293,4.08,14.01,0.003,0,0.765,8.61,2.833,59,3.576,6.39,10.539,3.83,33.12,139.82,3.96666666666667,24.4083333333333,4.58333333333333,315.416666666667,0.75,124.1815738,255.24,2221,14.01959658,39.71816,-86.72475,34.5,22,0.16,0.06072528,0.130810056,0.767392751,0.180581314,0.90756,0.65,0.96,46.67,"No","MAN_MADE"
"1023",8410,0,0.02,1716,287.4,4.039,11,2160,2.91,171.9,0,0,0.305,8.11,5.293,8,1.317,14.15,1352.017,0.43,0.908,6.32,8.38142857142857,22.1857142857143,5.75,2557.14285714286,8.5,13.33233781,216.39,1517,3.184886324,39.45499,-87.19133,53.1,29.05,0.7325,0.551123722,1.015725889,0.265178571,1.350058731,0.08719,0,0.25,54.85,"No","MAN_MADE"
"1024",8413,0.008,0.0058,323.6,1.573,9.928,15,92.2,3.44,3.232,0.002,0,0.59,7.51,2.807,30,12.194,9.065,9.565,1.29,2.436,2.11,4.56428571428571,25.2142857142857,5.57142857142857,76.8571428571429,2.325,481.439582,129.52,3270,34.20114109,31.91129,-95.2971,56.7,76.57,0.02,0.409524965,0.653602928,0.834020619,0.993030524,0.14155,0,0.69,107.14,"Yes","MAN_MADE"
"1025",8414,0.025,0.096,2153,33.24,37.542,18,424,8.09,15.51,0.01,0,0.936,9.53,5.4,712,19.95,36.05,52.033,3.93,97.2,477,6.63333333333333,21.7222222222222,2.36666666666667,434.111111111111,2.085,24.71587035,1509.83,2464,1.961036202,40.12169,-104.94551,0,27.52,0.005,0.112341769,0.047598315,0.818861903,0.006599635,12.7026,0,0.42,131.15,"Yes","MAN_MADE"
"1026",8416,0.022,0.016,890.5,15.86,12.622,28,169.8,7.29,4.128,0.002,0,1.305,9.03,3.869,69,3.911,8.516,14.801,7.04,46,38.6,8.88333333333333,24.006,0.675,274.625,0.555,4.328028714,226.45,14025,0.877413507,38.93877,-91.28237,55.2,46.5,0.325,0.02024176,0.117734462,0.639705882,0.18507087,0.08907,1.08,2.6,47.32,"No","MAN_MADE"
"1027",8422,0.011,0.04,639.4,26.7,14.79,5,287,2.19,8.51,0.53,0,0.7,8,1.893,5,3.056,11.7,78,1,1.8,0,5.07,17.92,8.39,288.45,6.9,334.093423,495.15,1244,16.39711176,40.16415,-78.96668,69.8,77.4,0.365,0.323131927,0.454657813,0.384276127,0.408497392,0,0.216,0.84,152.38,"No","MAN_MADE"
"1028",8423,0.01,0.0078,1992,34.3,16.243,18,291,4.43,11.26,0.002,0,0.52,8.63,5.026,26,2.015,5.279,23.707,2.58,8.587,5.18,4.67,22.394,3.54,293.8,1.665,46.6216884,226.89,1907,2.677414295,41.23874,-83.01997,32.9,37.33,0.01,2.238637458,0.870423632,0.755537721,0,0.0799,0.58,2.2,57.88,"Yes","MAN_MADE"
"1029",8424,0.142,0.0214,208,1.68,0.25,5,24,4.99,0.81,0.005,0,0.333,7.6,1.04,10.5,6.44,0.43,0.08,20.3,2.6,3.7,9.53333333333333,17.1666666666667,0.433333333333333,24,2.95,8.907100118,1976.21,979,1.336509,40.51425,-121.16537,56.2,67.7,0.035,0.38121397,0.632407398,0,0.716976714,0.07499,0,4.4,131.43,"No","NATURAL"
"1030",8426,0,0.02,2960,35.4,18.3,25,354,16,22.1,0.002,0,1.33,8.86,6.6,25,2.84,5,20.2,4.7,15.9,9.59,2.80625,12.425,7.45625,529.1875,4.2,13.08617793,224.03,2387,1.432374891,44.29538,-87.73398,50.4,42.88,1.038888889,3.473204625,1.721498284,0.65915493,1.172974589,3.83,0.07,1,129.71,"No","NATURAL"
"1031",8427,0.013,0.021,4580,40.1,43.7,35,530,10,41,0.078,0,1.52,9.05,4.2,109,20.1,20.1,20.3,23.1,71.3,71.4,8.65,24.6,0.25,360,0.3,35.5196245,179.8,3672,5.469571188,44.7008,-87.50265,70.6,70.63,0.2625,0.967981247,0.536280417,0.314285714,0.342184054,0.685,0.08,1.6,104.6,"Yes","MAN_MADE"
