"","SITE_ID","DATE_COL","DATECHEM","PH_FIELD","PH_LAB","COND","ANC","TURB","TOC","DOC","NH4N_PPM","NO3_NO2","NTL_PPM","PTL","CL_PPM","NO3N_PPM","SO4_PPM","CA_PPM","MG_PPM","NA_PPM","K_PPM","COLOR","SIO2","NH4ION","CATSUM","ANSUM2","CHLA","SECMEAN","VISIT_NO","LAT_DD","LON_DD","ST","EPA_REG","URBAN","NUT_REG","NUTREG_NAME","ECO_NUTA","LAKE_ORIGIN","ECO3_X_ORIGIN","REF_CLUSTER","RT_NLA","HUC_2","HUC_8","DO2_2M","SAMPLED","REPEAT","ALBERS_X","ALBERS_Y","FLD_LON_DD","FLD_LAT_DD","STATE_NAME","CNTYNAME","NHDNAME","LAKENAME","MDCATY","WGT","WGT_NLA","ADJWGT_CAT","WSA_ECO3","WSA_ECO9","ECO_LEV_3","ECO_L3_NAM","REFCLUS_NAME","REF_NUTR","AREA_HA","SIZE_CLASS","LAKEAREA","LAKEPERIM","SLD","DEPTH_X","DEPTHMAX","ELEV_PT","COM_ID","REACHCODE","DATEPHAB","CLASSP","EcoP6","ssiBedBld","ssiNATBedBld","rviLowWood","RVegQ_7","RVegQ_8","L_RVegQ_8","LRCVQ_7A","LRCVQ_7B","LRCVQ_7C","LRCVQ_7D","LRCVQ_8D","L_LRCVQ_8D","ElevXLat","ElevDLat","ElevXLon","XER","XER_X_Elev","WMT","RDisIXAgAdj5","RDisIXAgAdj4","RDisIXAgAdj3","RDisIXAgAdj2","RDis_InEx","RDis_IX","RvegQ_Var","RVegQ","LogRVegQ","LitCvrQ_Var","LitCvrQ","LogLitCvrQ","LitRipCVQ_Var","LitRipCVQ","LogLitRipCvQ","RVeg_OE","LitCvr_OE","LitRipCvr_OE","DATE_SECCHI","NTL","CLEAR_TO_BOTTOM","TSTATE_TP","TSTATE_TN","TSTATE_CHL","TSTATE_SECCHI"
"2307","NLA06608-0823","7/26/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.50213,-92.42759,"WI","Region_5","NO","VII","Mostly Glaciated Dairy Region","VII","NATURAL","PLNLOW NATURAL","C","SO-SO",7,7030005,NA,"YES","",279138.3,900023.5,-92.41194,45.48944,"Wisconsin","POLK","","Half Moon Lake",0.00595348,166.352,159.8556,"WI","PLNLOW","UMW",51,"North Central Hardwood Forests","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",220.3464,"04:>100-500 ha",2.203464,8.670594,1.647749,18.3,18.3,353.94,2644338,7.030005e+12,"7/26/2007","S","UMW",0.0970194,0,0.3269666,0.1151684,0.2871247,-0.5270612,0.3000842,0.1788342,0.1681205,0.09117607,0.1771542,-0.7278004,16100.53,7.780706,-32708.28,0,0,0,0.7850575,0.7850575,0.7850575,0.7850575,0.7850575,0.7850575,"RVegQ_2",0.1742494,-0.7345939,"LITCVR_D",0.06718372,-1.112474,"LRCVQ_2D",0.1207166,-0.8836694,0.6903427,0.3981729,0.5474674,NA,NA,NA,NA,NA,NA,NA
"2308","NLA06608-0824","9/5/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36.70286,-96.42019,"OK","Region_6","NO","IV","Great Plains Grass and Shrublands","IVman","MAN-MADE","PLNLOW MAN-MADE","C","SO-SO",11,11070107,NA,"YES","",-37191.39,-89239.84,-96.41072,36.70026,"Oklahoma","OSAGE","Bluestem Lake","Bluestem Lake",0.03486227,28.40817,7.80204,"OK","PLNLOW","TPL",28,"Flint Hills","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",325.3716,"04:>100-500 ha",3.253716,25.52217,3.991378,11,11,266.81,846154,1.107011e+13,"9/5/2007","S","CENPL",0.1245243,0.1245243,0.4513344,0.1412596,0.2091595,-0.6592396,0.2753173,0.1838431,0.1629508,0.1259716,0.1599216,-0.7697515,9791.996,7.269976,-25723.34,0,0,0,0.6018519,0.5990566,0.5961538,0.5931373,0.59,0.6018519,"RVegQ_7",0.1412596,-0.820277,"LITCVR_D",0.1106836,-0.9183517,"LRCVQ_7D",0.1259716,-0.8665517,0.8044856,0.970909,0.8231287,NA,NA,NA,NA,NA,NA,NA
"2309","NLA06608-0825","9/6/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.65023,-113.5241,"UT","Region_8","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",16,16030006,NA,"YES","",-1522836,157641,-113.5238,37.65025,"Utah","IRON","Newcastle Reservoir","Newcastle Reservoir",0.1264223,7.833853,2.500257,"UT","WMTNS","XER",13,"Central Basin and Range","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",31.41373,"02:>10-50 ha",0.3141373,3.006517,1.513209,4.3,4.3,1654,14596279,1.603001e+13,"9/6/2007","S","WEST",0.1248287,0,0.03333333,0.03452381,0.0135,-1.628932,0.0622619,0.03976191,0.03226191,0.0272619,0.01675,-1.572676,62273.52,43.93065,-187768.4,1,1654,0,0.6674419,0.6619048,0.6560976,0.65,0.6435897,0.6674419,"RVegQ_8",0.0135,-1.628932,"LITCVR_D",0.02,-1.522879,"LRCVQ_8D",0.01675,-1.572676,0.1474595,0.3729609,0.2417935,NA,NA,NA,NA,NA,NA,NA
"2310","NLA06608-0827","7/5/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39.99513,-105.1125,"CO","Region_8","YES","V","South Central Cultivated Great Plains","V","MAN-MADE","PLNLOW MAN-MADE","E","SO-SO",10,10190005,NA,"YES","",-769991.8,316589.6,-105.1119,39.9942,"Colorado","BOULDER","Waneka Reservoir","Waneka Reservoir",0.02216765,44.67652,19.25507,"CO","PLNLOW","SPL",25,"High Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",18.24568,"02:>10-50 ha",0.1824568,1.618213,1.068687,5.7,5.7,1620.93,2890996,1.019001e+13,"7/5/2007","S","CENPL",0.2849894,0,0.3988511,0.1306241,0.1548333,-0.782955,0.3128121,0.1890621,0.1483621,0.1105843,0.1226889,-0.8771653,64827.8,40.52913,-170379,0,0,0,0.7734177,0.7717949,0.7701299,0.7684211,0.7666667,0.7734177,"RVegQ_7",0.1306241,-0.8519402,"LITCVR_D",0.09054455,-0.9976414,"LRCVQ_7D",0.1105843,-0.9187091,0.7439154,0.7942505,0.7225845,NA,NA,NA,NA,NA,NA,NA
"2311","NLA06608-0828","7/11/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.14558,-90.35508,"MS","Region_4","NO","X","Texas-Louisiana Coastal and Mississippi Alluvial Plains","CPL","NATURAL","PLNLOW NATURAL","D","SO-SO",8,8030206,NA,"YES","",522965.1,-471707.2,-90.35722,33.13902,"Mississippi","HUMPHREYS","","Eagle Lake",0.01841043,53.79415,26.61974,"MS","PLNLOW","CPL",73,"Mississippi Alluvial Plain","Plains and Lowlands: Low-elevation shallow warm lakes and reservoirs-southern and Coastal Plain(s)","N",77.48473,"03:>50-100 ha",0.7748473,6.023189,1.93025,2.6,2.6,34.39,19225145,8030206,"7/11/2007","S","CPL",0,0,0.1696276,0.05957615,0.2103056,-0.6569746,0.6347881,0.5822881,0.4188096,0.3096429,0.3850076,-0.4033945,1139.651,1.037749,-3107.385,0,0,0,0.8824324,0.8736641,0.8622807,0.8469072,0.825,0.8824324,"RVegQ_2",0.07061111,-1.093605,"LITCVR_B",1.105,0.04727487,"LRCVQ_2B",0.5878056,-0.2234401,0.2434866,3.690345,1.924077,NA,NA,NA,NA,NA,NA,NA
"2312","NLA06608-0831","7/19/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.06242,-82.68738,"SC","Region_4","NO","XI","The Central and Eastern Forested Uplands","XI","MAN-MADE","EHIGH MAN-MADE","A","REF",3,3050109,NA,"YES","",1200108,-188805.4,-82.68158,35.06348,"South Carolina","GREENVILLE","","Table Rock Reservoir",0.06016583,16.46073,8.238346,"SC","EHIGH","SAP",66,"Blue Ridge","E. Highlands: Large, warm, and deep reservoirs","Y",183.8849,"04:>100-500 ha",1.838849,12.00408,2.497185,20,20,380.96,9865506,3.050109e+12,"7/19/2007","S","SAP",0.0789106,0.0789106,0.1115809,0.03444435,0.1972597,-0.6834851,0.1034722,0.064695,0.04887072,0.03817628,0.119584,-0.8874488,13357.78,10.86487,-31498.37,0,0,0,0,0,0,0,0,0,"RVegQ_2",0.0550641,-1.186659,"LITCVR_C",0.0632971,-1.134913,"LRCVQ_2C",0.0591806,-1.160016,0.2346148,0.3311904,0.2564929,NA,NA,NA,NA,NA,NA,NA
"2313","NLA06608-0833","8/7/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48.90066,-113.7948,"MT","Region_8","NO","II","Western Forested Mountains","II","NATURAL","WMTNS NATURAL","F","REF",10,10010001,NA,"YES","",-1312704,1393784,-113.7798,48.91312,"Montana","GLACIER","Glenns Lake","Glenns Lake",0.02561772,38.65971,8.36249,"MT","WMTNS","WMT",41,"Canadian Rockies","Western Mountains: High-elevation, cold, deep northern lakes and reservoirs","N",105.3239,"04:>100-500 ha",1.053239,9.483543,2.606767,8.5,8.5,1482,9301937,1.001e+13,"8/7/2007","R","WEST",0.09133598,0.09133598,0.9995,0.2855714,0.389834,-0.3981203,0.1627857,0.1571335,0.152901,0.1473454,0.1994767,-0.6788642,72489.24,30.29862,-168621.7,0,0,1,0,0,0,0,0,0,"RVegQ_8",0.389834,-0.3981203,"LITCVR_D",0.009119434,-1.718525,"LRCVQ_8D",0.1994767,-0.6788642,1.380411,0.2309197,1.113199,"8/7/2007",NA,NA,NA,NA,NA,NA
"2314","NLA06608-0834","6/1/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.55658,-111.5104,"AZ","Region_9","NO","II","Western Forested Mountains","II","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15060106,NA,"YES","",-1423955,-324889.7,-111.5243,33.56755,"Arizona","MARICOPA","Saguaro Lake","Saguaro Lake",0.1976946,5.009612,1.295305,"AZ","WMTNS","WMT",23,"Arizona/New Mexico Mountains","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",373.4888,"04:>100-500 ha",3.734888,24.1473,3.524721,20.4,24,459,20476542,1.506011e+13,"6/1/2007","S","WEST",0.4514726,0,0.7160342,0.2110665,0.07149263,-1.088882,0.5392832,0.3484952,0.2680579,0.2143079,0.144521,-0.8110125,15407.5,13.67392,-51189.65,0,0,1,0.5727273,0.5727273,0.5727273,0.5727273,0.5727273,0.5727273,"RVegQ_8",0.07149263,-1.088882,"LITCVR_D",0.2175494,-0.6429243,"LRCVQ_8D",0.144521,-0.8110125,0.4024855,2.314103,1.006744,NA,NA,NA,NA,NA,NA,NA
"2315","NLA06608-0836","8/29/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35.73708,-109.5196,"AZ","Region_9","NO","III","Xeric West","III","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",15,15020011,NA,"YES","",-1207934,-111421.7,-109.5195,35.73729,"Arizona","APACHE","Ganado Lake","Ganado Lake",0.2131359,4.646676,1.201463,"AZ","WMTNS","XER",22,"Arizona/New Mexico Plateau","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",110.9901,"04:>100-500 ha",1.109901,4.494938,1.203585,2.3,2.3,1960.5,20545502,1.502001e+13,"8/29/2007","S","WEST",0,0,0.2134003,0.2677028,0.1243656,-0.8717118,0.3788514,0.2824383,0.2626123,0.1909457,0.1192771,-0.8884784,70062.96,54.85866,-214713,1,1960.5,0,0.8823529,0.8701299,0.8550725,0.8360656,0.8113208,0.8823529,"RVegQ_8",0.1243656,-0.8717118,"LITCVR_D",0.1141885,-0.9059184,"LRCVQ_8D",0.1192771,-0.8884784,0.9148224,1.625541,1.316378,NA,NA,NA,NA,NA,NA,NA
"2316","NLA06608-0837","7/19/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,43.32536,-113.9237,"ID","Region_10","NO","III","Xeric West","III","NATURAL","WMTNS NATURAL","G","SO-SO",17,17040221,NA,"YES","",-1438020,788265.2,-113.9273,43.3293,"Idaho","BLAINE","","Carey Lake",0.09031038,10.96633,3.399432,"ID","WMTNS","XER",12,"Snake River Plain","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",81.26267,"03:>50-100 ha",0.8126267,8.810756,2.757165,3,3,1452.11,23272352,1.704022e+13,"7/19/2007","S","WEST",0,0,0.04378294,0.01250941,0.004545455,-1.837273,0.3108002,0.1585274,0.1327724,0.04287337,0.03889139,-1.310768,62918.91,33.51335,-165435,1,1452.11,0,0,0,0,0,0,0,"RVegQ_8",0.004545455,-1.837273,"LITCVR_D",0.07323732,-1.079682,"LRCVQ_8D",0.03889139,-1.310768,0.07608625,1.000281,0.375488,NA,NA,NA,NA,NA,NA,NA
"2317","NLA06608-0842","8/1/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44.9826,-109.5385,"WY","Region_8","NO","II","Western Forested Mountains","II","NATURAL","WMTNS NATURAL","F","SO-SO",10,10070006,NA,"YES","",-1062740,912825.5,-109.5391,44.98268,"Wyoming","PARK","Heart Lake","Heart Lake",0.009746023,101.6182,40.3162,"WY","WMTNS","WMT",17,"Middle Rockies","Western Mountains: High-elevation, cold, deep northern lakes and reservoirs","Y",15.43755,"02:>10-50 ha",0.1543755,1.629313,1.169796,26,26,3139,4268256,1.007001e+13,"8/1/2007","S","WEST",0.4761007,0.4761007,0.007407407,0.03620731,0.1365706,-0.833953,0.3768537,0.1974787,0.137687,0.09782588,0.1480075,-0.8013222,141200.6,69.78241,-343843.2,0,0,1,0,0,0,0,0,0,"RVegQ_8",0.1365706,-0.833953,"LITCVR_D",0.1594444,-0.7709727,"LRCVQ_8D",0.1480075,-0.8013222,0.6531429,2.703799,1.046414,NA,NA,NA,NA,NA,NA,NA
"2318","NLA06608-0843","7/18/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33.28828,-87.14105,"AL","Region_4","NO","XI","The Central and Eastern Forested Uplands","XI","MAN-MADE","EHIGH MAN-MADE","A","TRASH",3,3160112,NA,"YES","",818535.9,-433133.2,-87.14195,33.28831,"Alabama","TUSCALOOSA","Ski Lake","Ski Lake",0.02031669,48.7468,15.24661,"AL","EHIGH","SAP",68,"Southwestern Appalachians","E. Highlands: Large, warm, and deep reservoirs","N",42.73935,"02:>10-50 ha",0.4273935,5.124598,2.211266,3.8,3.8,148.45,18226135,3.160112e+12,"7/18/2007","T","SAP",0.09945119,0,0.4432066,0.1266305,0.1385833,-0.8280299,0.3770652,0.2201902,0.2094277,0.1153999,0.1213764,-0.8814827,4941.65,4.459523,-12936.22,0,0,0,0.875,0.8717949,0.8684211,0.8648649,0.8611111,0.875,"RVegQ_2",0.1105,-0.919013,"LITCVR_C",0.292225,-0.5196697,"LRCVQ_2C",0.2013625,-0.6749721,0.4708138,1.529013,0.8727191,NA,NA,NA,NA,NA,NA,NA
"2319","NLA06608-0846","8/28/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.70558,-89.89123,"WI","Region_5","NO","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","MAN-MADE","PLNLOW MAN-MADE","C","SO-SO",7,7070001,NA,"YES","",475653.5,932675.4,-89.84493,45.71272,"Wisconsin","ONEIDA","Willow Reservoir","Willow Reservoir",0.1264223,7.833853,7.527926,"WI","PLNLOW","UMW",50,"Northern Lakes and Forests","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",1780.119,"05:>500-5000 ha",17.80119,110.4024,7.381579,4.9,4.9,464.14,13394473,7.070001e+12,"8/28/2007","S","UMW",0,0,0.03449848,0.009856709,0.004166667,-1.848732,0.2945117,0.1714592,0.1182408,0.02773152,0.0248865,-1.457343,21217.1,10.15341,-41700.62,0,0,0,0,0,0,0,0,0,"RVegQ_2",0.008333333,-1.736759,"LITCVR_D",0.04560634,-1.254876,"LRCVQ_2D",0.02696984,-1.432152,0.03301507,0.2702918,0.1223122,NA,NA,NA,NA,NA,NA,NA
"2320","NLA06608-0847","8/30/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.52821,-84.49693,"OH","Region_5","YES","VI","Corn Belt and Northern Great Plains","VI","MAN-MADE","PLNLOW MAN-MADE","E","SO-SO",4,4100004,NA,"YES","",963899.7,397775,-84.49185,40.52695,"Ohio","MERCER","Lake Saint Marys (Grand Lake)","Grand Lake St. Marys",0.1264223,7.833853,6.710008,"OH","PLNLOW","TPL",55,"Eastern Corn Belt Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",5114.444,"06:>5000 ha",51.14444,61.48418,2.425265,2.2,2.2,263.19,18509182,5.120101e+12,"","","CENPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","NLA06608-0849","7/31/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48.0904,-124.6325,"WA","Region_10","NO","II","Western Forested Mountains","II","NATURAL","WMTNS NATURAL","F","REF",17,17100101,NA,"YES","",-2119050,1503004,-124.6207,48.09959,"Washington","CLALLAM","Ozette Lake","Ozette Lake",0.1264223,7.833853,2.337088,"WA","WMTNS","WMT",1,"Coast Range","Western Mountains: High-elevation, cold, deep northern lakes and reservoirs","N",3036.176,"05:>500-5000 ha",30.36176,50.00087,2.559818,43.9,43.9,10.11,23842132,1.71001e+13,"7/31/2007","R","WEST",0.01142857,0.01142857,1.17525,0.4101389,0.3582837,-0.4338175,0.3625695,0.3186021,0.2939592,0.2575703,0.2316427,-0.6168263,486.2868,0.2101889,-1259.915,0,0,1,0,0,0,0,0,0,"RVegQ_8",0.3582837,-0.4338175,"LITCVR_D",0.1050017,-0.9392958,"LRCVQ_8D",0.2316427,-0.6168263,1.148423,1.084532,1.146651,NA,NA,NA,NA,NA,NA,NA
"2322","NLA06608-0850","8/7/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40.76401,-111.3908,"UT","Region_8","NO","II","Western Forested Mountains","II","MAN-MADE","WMTNS MAN-MADE","G","SO-SO",16,16020101,NA,"YES","",-1282920,469890.3,-111.3985,40.77745,"Utah","SUMMIT","Rockport Lake","Rockport Reservoir",0.06352977,15.58912,4.975433,"UT","WMTNS","WMT",19,"Wasatch and Uinta Mountains","Western Mountains: Moderate-elevation, large southern lakes and reservoirs","N",420.1828,"04:>100-500 ha",4.201828,12.13167,1.669539,23.5,23.5,1840,10091800,1.60201e+13,"8/7/2007","S","WEST",0.1360671,0.1360671,0.1368122,0.03908919,0.07076676,-1.092767,0.1757946,0.1063652,0.08292558,0.05362003,0.06945881,-1.099858,75030.5,45.12298,-204973.3,0,0,1,0.3619048,0.3619048,0.3619048,0.3619048,0.3619048,0.3619048,"RVegQ_8",0.07076676,-1.092767,"LITCVR_D",0.06815086,-1.107066,"LRCVQ_8D",0.06945881,-1.099858,0.364013,1.002429,0.50899,NA,NA,NA,NA,NA,NA,NA
"2323","NLA06608-0851","6/5/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45.77329,-99.64101,"SD","Region_8","NO","V","South Central Cultivated Great Plains","V","NATURAL","PLNLOW NATURAL","E","SO-SO",10,10130106,NA,"YES","",-283341.5,930331.4,-99.64058,45.77193,"South Dakota","MCPHERSON","Eureka Lake","Eureka Lake",0.1010127,9.804447,4.95282,"SD","PLNLOW","NPL",42,"Northwestern Glaciated Plains","Plains and Lowlands: Higher-elevation, shallow lakes and reservoirs-northern central Plains","N",57.76217,"03:>50-100 ha",0.5776217,5.801225,2.153243,4.1,4.1,562.5,14748556,1.013011e+13,"6/5/2007","S","CENPL",0,0,0,0.2386364,0.1198182,-0.8866645,0.4243182,0.2718182,0.2748902,0.1737791,0.11437,-0.9052842,25746.71,12.28919,-56047.83,0,0,0,0.4717949,0.4571429,0.4387097,0.4148148,0.3826087,0.4717949,"RVegQ_7",0.2386364,-0.6044354,"LITCVR_D",0.1089219,-0.9247382,"LRCVQ_7D",0.1737791,-0.7357038,1.359054,0.9554552,1.135514,NA,NA,NA,NA,NA,NA,NA
"2324","NLA06608-0856","6/19/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.2849,-97.17113,"OK","Region_6","NO","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","PLNLOW MAN-MADE","C","REF",11,11130303,NA,"YES","",-106989.9,-359304.4,-97.16771,34.2863,"Oklahoma","CARTER","","Jean Neustadt",0.07157412,13.83703,3.800213,"OK","PLNLOW","SPL",29,"Cross Timbers","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","Y",160.737,"04:>100-500 ha",1.60737,13.29746,2.958733,9.3,9.3,245.42,19959244,1.11303e+13,"6/19/2007","R","CENPL",0.01213675,0,0.636336,0.2631953,0.2821925,-0.5343309,0.4065976,0.2821411,0.2740392,0.2026503,0.2121489,-0.6533559,8414.544,7.157961,-23846.9,0,0,0,0.3051724,0.3051724,0.3051724,0.3051724,0.3051724,0.3051724,"RVegQ_7",0.2631953,-0.5635268,"LITCVR_D",0.1421053,-0.8178557,"LRCVQ_7D",0.2026503,-0.6723341,1.498919,1.246538,1.324165,NA,NA,NA,NA,NA,NA,NA
"2325","NLA06608-0857","6/22/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36.17652,-79.76105,"NC","Region_4","YES","IX","Southeastern Temperate Forested Plains and Hills","IX","MAN-MADE","EHIGH MAN-MADE","A","SO-SO",3,3030002,NA,"YES","",1440365,-24917.07,-79.75465,36.18034,"North Carolina","GUILFORD","Lake Townsend","Lake Townsend",0.05896251,16.79666,12.73431,"NC","EHIGH","SAP",45,"Piedmont","E. Highlands: Large, warm, and deep reservoirs","N",501.249,"05:>500-5000 ha",5.01249,37.33749,4.7045,5.8,5.8,218.37,8888764,3.030002e+12,"6/22/2007","S","SAP",0.1755853,0,0.3867818,0.1105091,0.218,-0.6420652,0.1077545,0.08150454,0.07275454,0.06692121,0.1206667,-0.8838352,7900.701,6.035598,-17416.02,0,0,0,0.4916667,0.4916667,0.4916667,0.4916667,0.4916667,0.4916667,"RVegQ_2",0.136,-0.8356471,"LITCVR_C",0.035,-1.346787,"LRCVQ_2C",0.0855,-1.019997,0.5794631,0.183131,0.370563,NA,NA,NA,NA,NA,NA,NA
"2326","NLA06608-0859","7/5/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42.78878,-88.21979,"WI","Region_5","YES","VII","Mostly Glaciated Dairy Region","VII","NATURAL","PLNLOW NATURAL","C","SO-SO",7,7120006,NA,"YES","",632121.8,618206.3,-88.20889,42.81444,"Wisconsin","RACINE","Tichigan Lake","Tichigan Lake",0.1264223,7.833853,7.527926,"WI","PLNLOW","TPL",53,"Southeastern Wisconsin Till Plains","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",489.3772,"04:>100-500 ha",4.893772,36.11128,4.604856,19,19,235.53,14767802,7.120006e+12,"7/5/2007","S","CENPL",0.2097812,0,0.368178,0.1077578,0.2455321,-0.5925546,0.2963789,0.1794767,0.149987,0.08026481,0.1491519,-0.7981881,10084.09,5.501181,-20775.84,0,0,0,0.8469072,0.8469072,0.8469072,0.8469072,0.8469072,0.8469072,"RVegQ_7",0.1077578,-0.9290102,"LITCVR_D",0.0527718,-1.202235,"LRCVQ_7D",0.08026481,-1.044482,0.61369,0.4629105,0.5244695,NA,NA,NA,NA,NA,NA,NA
"2327","NLA06608-0860","7/19/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41.77556,-91.58458,"IA","Region_7","YES","VI","Corn Belt and Northern Great Plains","VI","MAN-MADE","PLNLOW MAN-MADE","C","TRASH",7,7080208,NA,"YES","YES",364275.7,487480,-91.52882,41.72711,"Iowa","JOHNSON","","Coralville Lake",0.06409656,15.45127,6.699306,"IA","PLNLOW","TPL",47,"Western Corn Belt Plains","Plains and Lowlands: Low-elevation deep lakes and reservoirs-northern central Plains","N",1241.453,"05:>500-5000 ha",12.41453,81.60327,6.533372,9.1,9.1,207.23,17539821,7.080208e+12,"7/19/2007","T","CENPL",0.15741,0.15741,0.2679827,0.07656648,0.2353525,-0.6102095,0.1207832,0.07953324,0.06578324,0.05661657,0.1360096,-0.8356187,8647.109,4.966316,-18967.52,0,0,0,0.2774194,0.2774194,0.2774194,0.2774194,0.2774194,0.2774194,"RVegQ_7",0.07656648,-1.06265,"LITCVR_D",0.03666667,-1.330993,"LRCVQ_7D",0.05661657,-1.176418,0.4360526,0.3216374,0.3699463,NA,NA,NA,NA,NA,NA,NA
